transaction_id,timestamp,intrbk_sttlm_amt,debtor_name,debtor_country,debtor_city,debtor_postcode,creditor_name,creditor_country,creditor_city,creditor_postcode,distance_km,is_international,debtor_blacklisted,creditor_blacklisted,extreme_amount,amount_high,postal_incoherence,sector,is_fraud
TXN_000711,2025-08-28 15:20:26.308129,16514272,OCP SA,MA,Tétouan,93000,UKRAINIAN STEEL,UA,Moscow,14425,6989,1,0,1,1,1,1,INDUSTRIEL,1
TXN_007085,2024-06-21 15:20:26.248637,148394,DELTA INDUSTRIE,MA,Casablanca,20400,BLACK SEA TRADING,UA,Lagos,77397,4076,1,0,1,1,0,0,TEXTILE,1
TXN_002085,2024-02-13 15:20:26.207848,200000,ORANGE MAROC,MA,Agadir,80000,BMCE BANK,MA,Marrakech,40200,378,0,0,0,0,0,0,SERVICES,0
TXN_006345,2024-01-01 15:20:26.242408,500000,CARREFOUR MAROC,MA,Casablanca,20000,MANAGEM,MA,Agadir,80100,560,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002452,2024-12-19 15:20:26.209847,1000000,SOMITEX,MA,Casablanca,20400,SOCIETE GENERALE MAROC,MA,Kenitra,14000,951,0,0,0,0,0,0,TEXTILE,0
TXN_004966,2025-04-06 15:20:26.229613,500000,ACIMA,MA,Agadir,80100,ARAB BANK MAROC,MA,Casablanca,20400,538,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002023,2025-05-27 15:20:26.206852,1000000,SOMITEX,MA,Meknès,50100,LABEL VIE,MA,Fès,30100,430,0,0,0,0,0,0,TEXTILE,0
TXN_008071,2025-09-04 15:20:26.255747,500000,CARREFOUR MAROC,MA,Marrakech,40100,DELTA INDUSTRIE,MA,Tanger,90200,381,0,0,0,0,0,0,DISTRIBUTION,0
TXN_008987,2025-03-16 15:20:26.264129,1447269,LAFARGE MAROC,MA,Casablanca,20400,Brussels_TRADING_DE,DE,Brussels,25538,3619,1,0,0,0,0,0,INDUSTRIEL,0
TXN_008718,2025-06-19 15:20:26.261252,1000000,SOMITEX,MA,Rabat,10200,MANAGEM,MA,Meknès,50000,551,0,0,0,0,0,0,TEXTILE,0
TXN_007321,2025-06-08 15:20:26.249635,500000,CARREFOUR MAROC,MA,Oujda,60000,CREDIT DU MAROC,MA,Kenitra,14100,231,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000226,2024-01-06 15:20:26.190281,1000000,DELTA INDUSTRIE,MA,Marrakech,40100,CIH BANK,MA,Marrakech,40100,198,0,0,0,0,0,0,TEXTILE,0
TXN_001013,2025-07-22 15:20:26.195992,3748039,SONASID,MA,Tanger,90000,CARREFOUR MAROC,MA,Kenitra,14100,559,0,0,0,0,0,0,INDUSTRIEL,0
TXN_006679,2025-09-03 15:20:26.245050,1000000,TEXMAROC,MA,Agadir,80200,ARAB BANK MAROC,MA,Rabat,10100,541,0,0,0,0,0,0,TEXTILE,0
TXN_001929,2025-06-06 15:20:26.205849,1000000,DELTA INDUSTRIE,MA,Marrakech,40000,Amsterdam_TRADING_NL,NL,Amsterdam,52611,4676,1,0,0,0,0,0,TEXTILE,0
TXN_001043,2024-04-10 15:20:26.195992,4949457,LAFARGE MAROC,MA,Meknès,50100,BANQUE POPULAIRE,MA,Fès,30200,379,0,0,0,0,0,0,INDUSTRIEL,0
TXN_005251,2024-02-05 15:20:26.232624,2310318,LESIEUR CRISTAL,MA,Kenitra,14000,BANQUE POPULAIRE,MA,Tétouan,93000,252,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001404,2025-08-19 15:20:26.200080,324785,STAFIL,MA,Agadir,80200,CREDIT DU MAROC,MA,Oujda,60000,362,0,0,0,0,0,0,TEXTILE,0
TXN_002179,2024-11-29 15:20:26.207848,6368050,COSUMAR,MA,Tanger,90100,BMCE BANK,MA,Kenitra,14000,489,0,0,0,0,1,0,INDUSTRIEL,0
TXN_000697,2024-05-01 15:20:26.193991,200000,ONEE,MA,Tétouan,93100,LABEL VIE,MA,Tétouan,93000,125,0,0,0,0,0,0,SERVICES,0
TXN_001124,2023-09-25 15:20:26.196927,1000000,STAFIL,MA,Marrakech,40000,SOCIETE GENERALE MAROC,MA,Casablanca,20200,359,0,0,0,0,0,0,TEXTILE,0
TXN_007378,2024-08-08 15:20:26.251139,1000000,STAFIL,MA,Tanger,90200,BMCE BANK,MA,Oujda,60000,331,0,0,0,0,0,0,TEXTILE,0
TXN_003895,2024-06-10 15:20:26.222108,200000,MAROC TELECOM,MA,Oujda,60100,Milan_TRADING_BE,BE,Milan,66024,6618,1,0,0,0,0,0,SERVICES,0
TXN_008217,2023-10-02 15:20:26.257747,1000000,STAFIL,MA,Casablanca,20000,Brussels_TRADING_DE,DE,Brussels,70517,1300,1,0,0,0,0,0,TEXTILE,0
TXN_005110,2024-02-28 15:20:26.231117,200000,ONEE,MA,Fès,30000,ARAB BANK MAROC,MA,Agadir,80000,303,0,0,0,0,0,0,SERVICES,0
TXN_001778,2025-03-31 15:20:26.203682,1000000,TEXMAROC,MA,Fès,30200,ONEE,MA,Kenitra,14100,596,0,0,0,0,0,0,TEXTILE,0
TXN_007786,2024-09-12 15:20:26.253744,1000000,DELTA INDUSTRIE,MA,Kenitra,14000,BMCI,MA,Meknès,50000,349,0,0,0,0,0,0,TEXTILE,0
TXN_002634,2024-05-31 15:20:26.211351,500000,ACIMA,MA,Kenitra,14100,BMCI,MA,Casablanca,20300,841,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007187,2025-05-23 15:20:26.249635,500000,MARJANE HOLDING,MA,Marrakech,40000,ARAB BANK MAROC,MA,Tanger,90000,268,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007544,2025-06-24 15:20:26.252651,500000,CARREFOUR MAROC,MA,Marrakech,40100,SOCIETE GENERALE MAROC,MA,Oujda,60100,640,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007604,2023-09-29 15:20:26.252651,500000,LABEL VIE,MA,Rabat,10200,TEXMAROC,MA,Casablanca,20000,118,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003489,2023-09-19 15:20:26.218603,8582060,COSUMAR,MA,Meknès,50100,CIMAR,MA,Rabat,10200,571,0,0,0,0,1,0,INDUSTRIEL,0
TXN_008259,2024-07-29 15:20:26.257747,7435874,SONASID,MA,Tétouan,93000,BANK AL MAGHRIB,MA,Marrakech,40000,805,0,0,0,0,1,0,INDUSTRIEL,0
TXN_001037,2024-09-15 15:20:26.195992,200000,BARID AL MAGHRIB,MA,Meknès,50000,ARAB BANK MAROC,MA,Fès,30000,439,0,0,0,0,0,0,SERVICES,0
TXN_006093,2024-02-02 15:20:26.239788,5913482,MANAGEM,MA,Tétouan,93000,CREDIT DU MAROC,MA,Casablanca,20300,1059,0,0,0,0,1,0,INDUSTRIEL,0
TXN_002256,2025-01-21 15:20:26.208847,200000,BARID AL MAGHRIB,MA,Casablanca,20400,ATTIJARIWAFA BANK,MA,Kenitra,14100,810,0,0,0,0,0,0,SERVICES,0
TXN_008188,2025-02-17 15:20:26.256746,200000,MAROC TELECOM,MA,Tétouan,93000,Amsterdam_TRADING_BE,BE,Amsterdam,84553,7440,1,0,0,0,0,0,SERVICES,0
TXN_002613,2024-04-18 15:20:26.211351,500000,METRO MAROC,MA,Marrakech,40000,BMCE BANK,MA,Casablanca,20400,276,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000313,2024-06-10 15:20:26.190281,200000,BARID AL MAGHRIB,MA,Fès,30100,CIH BANK,MA,Casablanca,20200,491,0,0,0,0,0,0,SERVICES,0
TXN_002649,2025-06-18 15:20:26.211351,500000,ACIMA,MA,Tanger,90000,Paris_TRADING_FR,FR,Paris,24326,1723,1,0,0,0,0,0,DISTRIBUTION,0
TXN_002281,2024-02-29 15:20:26.208847,1000000,MANATEX,MA,Marrakech,40000,ACIMA,MA,Meknès,50100,411,0,0,0,0,0,0,TEXTILE,0
TXN_006741,2024-11-11 15:20:26.245050,200000,LYDEC,MA,Fès,30000,BMCI,MA,Meknès,50000,493,0,0,0,0,0,0,SERVICES,0
TXN_002979,2024-08-14 15:20:26.214612,200000,ONEE,MA,Casablanca,20200,SOCIETE GENERALE MAROC,MA,Kenitra,14100,824,0,0,0,0,0,0,SERVICES,0
TXN_002547,2023-12-11 15:20:26.211351,500000,AUCHAN MAROC,MA,Agadir,80000,SONASID,MA,Agadir,80100,134,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005512,2025-05-20 15:20:26.235192,200000,MAROC TELECOM,MA,Marrakech,40100,CIH BANK,MA,Tanger,90200,387,0,0,0,0,0,0,SERVICES,0
TXN_005132,2024-11-21 15:20:26.232120,500000,AUCHAN MAROC,MA,Meknès,50000,MARJANE HOLDING,MA,Agadir,80200,295,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002159,2024-11-17 15:20:26.207848,200000,ONEE,MA,Kenitra,14100,BMCE BANK,MA,Rabat,10200,841,0,0,0,0,0,0,SERVICES,0
TXN_007080,2024-02-06 15:20:26.248637,1000000,SOMITEX,MA,Agadir,80000,SAFIEC,MA,Oujda,60000,362,0,0,0,0,0,0,TEXTILE,0
TXN_003137,2025-07-17 15:20:26.215604,9774429,CIMAR,MA,Casablanca,20400,REDAL,MA,Rabat,10000,137,0,0,0,0,1,0,INDUSTRIEL,0
TXN_000079,2024-05-11 15:20:26.303585,102114,ACIMA,MA,Kenitra,14000,UNREGISTERED TRADER,MA,Meknès,50000,359,0,0,0,1,0,0,DISTRIBUTION,1
TXN_005850,2025-05-17 15:20:26.238761,1000000,STAFIL,MA,Oujda,60100,CREDIT AGRICOLE MAROC,MA,Kenitra,14000,221,0,0,0,0,0,0,TEXTILE,0
TXN_000865,2024-12-21 03:20:26.309534,11616500,LABEL VIE,MA,Agadir,80100,CASH WITHDRAWAL,MA,Marrakech,40000,410,0,0,0,1,1,0,DISTRIBUTION,1
TXN_006445,2024-04-28 15:20:26.242408,573848,DELTA INDUSTRIE,MA,Tanger,90100,SOCIETE GENERALE MAROC,MA,Oujda,60000,444,0,0,0,0,0,0,TEXTILE,0
TXN_003967,2025-08-25 15:20:26.222610,200000,MAROC TELECOM,MA,Tanger,90200,BANQUE POPULAIRE,MA,Marrakech,40100,269,0,0,0,0,0,0,SERVICES,0
TXN_001428,2024-02-02 15:20:26.200080,200000,REDAL,MA,Agadir,80000,Amsterdam_TRADING_GB,GB,Amsterdam,42921,5455,1,0,0,0,0,0,SERVICES,0
TXN_008422,2025-01-31 15:20:26.258746,500000,METRO MAROC,MA,Agadir,80000,CIH BANK,MA,Meknès,50100,260,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002520,2024-03-15 15:20:26.209847,500000,CARREFOUR MAROC,MA,Fès,30000,Amsterdam_TRADING_IT,IT,Amsterdam,80146,5882,1,0,0,0,0,0,DISTRIBUTION,0
TXN_007837,2024-05-17 15:20:26.254746,1518489,OCP SA,MA,Marrakech,40000,Frankfurt_TRADING_BE,BE,Frankfurt,75138,9765,1,0,0,0,0,0,INDUSTRIEL,0
TXN_004969,2024-03-15 15:20:26.229613,2389719,OCP SA,MA,Oujda,60000,STAFIL,MA,Meknès,50100,169,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001855,2024-10-05 15:20:26.204691,8787989,SONASID,MA,Fès,30100,ORANGE MAROC,MA,Rabat,10100,258,0,0,0,0,1,0,INDUSTRIEL,0
TXN_008884,2025-02-05 15:20:26.262258,1000000,DELTA INDUSTRIE,MA,Agadir,80200,BMCI,MA,Oujda,60100,283,0,0,0,0,0,0,TEXTILE,0
TXN_005602,2024-06-21 15:20:26.236737,200000,INWI,MA,Tanger,90000,SAFIEC,MA,Casablanca,20300,489,0,0,0,0,0,0,SERVICES,0
TXN_000344,2024-01-29 15:20:26.306026,18541702,STAFIL,MA,Meknès,50000,SAO PAULO EXPORTS,BR,Lagos,67864,9251,1,0,1,1,1,1,TEXTILE,1
TXN_000868,2024-04-03 03:20:26.309534,12572974,LABEL VIE,MA,Tétouan,93000,SUSPECT COMPANY,SD,Lagos,60806,4922,1,0,1,1,1,1,DISTRIBUTION,1
TXN_000448,2023-11-02 15:20:26.191887,3903113,LESIEUR CRISTAL,MA,Oujda,60100,ACIMA,MA,Rabat,10000,630,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007703,2024-05-06 15:20:26.253744,9401126,SAFIEC,MA,Tétouan,93100,SOMITEX,MA,Meknès,50000,425,0,0,0,0,1,0,INDUSTRIEL,0
TXN_001284,2024-02-25 15:20:26.199081,200000,ORANGE MAROC,MA,Casablanca,20400,BANK AL MAGHRIB,MA,Rabat,10000,139,0,0,0,0,0,0,SERVICES,0
TXN_005995,2024-02-10 15:20:26.239788,9425049,LESIEUR CRISTAL,MA,Oujda,60100,SOCIETE GENERALE MAROC,MA,Rabat,10200,670,0,0,0,0,1,0,INDUSTRIEL,0
TXN_007899,2025-06-04 15:20:26.254746,1000000,DELTA INDUSTRIE,MA,Tanger,90100,Amsterdam_TRADING_DE,DE,Amsterdam,18091,7934,1,0,0,0,0,0,TEXTILE,0
TXN_003727,2024-01-31 15:20:26.219603,1000000,SOMITEX,MA,Rabat,10200,CIH BANK,MA,Casablanca,20400,129,0,0,0,0,0,0,TEXTILE,0
TXN_007353,2024-03-20 15:20:26.251139,1000000,DELTA INDUSTRIE,MA,Agadir,80100,London_TRADING_GB,GB,London,31736,8139,1,0,0,0,0,0,TEXTILE,0
TXN_000361,2025-02-19 15:20:26.191276,500000,ACIMA,MA,Tanger,90100,LAFARGE MAROC,MA,Marrakech,40200,220,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006279,2024-04-01 15:20:26.241312,2214932,LESIEUR CRISTAL,MA,Agadir,80200,BANQUE POPULAIRE,MA,Kenitra,14000,401,0,0,0,0,0,0,INDUSTRIEL,0
TXN_005230,2024-03-29 15:20:26.232624,1000000,TEXMAROC,MA,Agadir,80000,CREDIT AGRICOLE MAROC,MA,Kenitra,14100,487,0,0,0,0,0,0,TEXTILE,0
TXN_008942,2024-04-11 15:20:26.263625,500000,ACIMA,MA,Agadir,80000,LABEL VIE,MA,Meknès,50000,165,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007295,2024-03-26 15:20:26.249635,9555656,MANAGEM,MA,Meknès,50000,ARAB BANK MAROC,MA,Rabat,10100,539,0,0,0,0,1,0,INDUSTRIEL,0
TXN_008891,2023-10-16 15:20:26.262258,200000,LYDEC,MA,Agadir,80200,CIH BANK,MA,Meknès,50000,111,0,0,0,0,0,0,SERVICES,0
TXN_007534,2025-05-27 15:20:26.252651,200000,ONEE,MA,Kenitra,14000,BANK AL MAGHRIB,MA,Tanger,90100,447,0,0,0,0,0,0,SERVICES,0
TXN_006251,2024-12-14 15:20:26.241312,200000,BARID AL MAGHRIB,MA,Agadir,80200,BMCE BANK,MA,Fès,30000,221,0,0,0,0,0,0,SERVICES,0
TXN_005926,2025-03-16 15:20:26.238761,200000,MAROC TELECOM,MA,Tanger,90000,New_TRADING_ES,ES,New York,21427,8483,1,0,0,0,0,0,SERVICES,0
TXN_005149,2025-08-17 15:20:26.232120,1000000,COTEF MAROC,MA,Agadir,80100,Milan_TRADING_IT,IT,Milan,51577,1013,1,0,0,0,0,0,TEXTILE,0
TXN_002460,2024-06-20 15:20:26.209847,1000000,TEXMAROC,MA,Agadir,80000,LAFARGE MAROC,MA,Meknès,50000,235,0,0,0,0,0,0,TEXTILE,0
TXN_000022,2024-02-14 15:20:26.188169,500000,CARREFOUR MAROC,MA,Oujda,60000,BANQUE POPULAIRE,MA,Tétouan,93000,222,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002066,2024-08-20 15:20:26.207848,200000,BARID AL MAGHRIB,MA,Tétouan,93100,London_TRADING_FR,FR,London,34378,9592,1,0,0,0,0,0,SERVICES,0
TXN_001653,2024-05-21 15:20:26.202297,1000000,TEXMAROC,MA,Agadir,80100,SOCIETE GENERALE MAROC,MA,Tanger,90200,234,0,0,0,0,0,0,TEXTILE,0
TXN_000702,2025-08-12 15:20:26.193991,200000,ONEE,MA,Kenitra,14100,New_TRADING_ES,ES,New York,47401,3359,1,0,0,0,0,0,SERVICES,0
TXN_008490,2025-05-26 15:20:26.259747,500000,AUCHAN MAROC,MA,Marrakech,40000,BMCI,MA,Rabat,10000,196,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002743,2024-08-28 15:20:26.212371,6116056,LESIEUR CRISTAL,MA,Tétouan,93000,ORANGE MAROC,MA,Oujda,60100,363,0,0,0,0,1,0,INDUSTRIEL,0
TXN_001376,2024-04-20 15:20:26.200080,200000,MAROC TELECOM,MA,Meknès,50000,BANK AL MAGHRIB,MA,Tétouan,93000,463,0,0,0,0,0,0,SERVICES,0
TXN_001724,2024-01-12 15:20:26.203682,500000,METRO MAROC,MA,Rabat,10100,CREDIT AGRICOLE MAROC,MA,Tanger,90000,373,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002468,2024-05-23 15:20:26.209847,200000,BARID AL MAGHRIB,MA,Agadir,80200,Amsterdam_TRADING_DE,DE,Amsterdam,52932,7798,1,0,0,0,0,0,SERVICES,0
TXN_003754,2024-11-24 15:20:26.221105,3742160,LAFARGE MAROC,MA,Kenitra,14100,New_TRADING_US,US,New York,39903,3787,1,0,0,0,0,0,INDUSTRIEL,0
TXN_002325,2024-06-24 15:20:26.208847,500000,MARJANE HOLDING,MA,Kenitra,14100,Frankfurt_TRADING_IT,IT,Frankfurt,30655,8569,1,0,0,0,0,0,DISTRIBUTION,0
TXN_000460,2024-07-29 15:20:26.191887,1000000,TEXMAROC,MA,Marrakech,40000,BMCE BANK,MA,Casablanca,20400,312,0,0,0,0,0,0,TEXTILE,0
TXN_005163,2024-02-14 15:20:26.232120,500000,ACIMA,MA,Agadir,80100,Frankfurt_TRADING_GB,GB,Frankfurt,62044,2115,1,0,0,0,0,0,DISTRIBUTION,0
TXN_004183,2024-04-24 15:20:26.223612,3426243,OCP SA,MA,Tétouan,93100,New_TRADING_US,US,New York,84209,1732,1,0,0,0,0,0,INDUSTRIEL,0
TXN_005526,2024-02-18 15:20:26.235192,5500445,SONASID,MA,Fès,30100,ONEE,MA,Fès,30000,173,0,0,0,0,1,0,INDUSTRIEL,0
TXN_004082,2025-02-02 15:20:26.223612,9800666,OCP SA,MA,Kenitra,14100,CREDIT DU MAROC,MA,Casablanca,20400,914,0,0,0,0,1,0,INDUSTRIEL,0
TXN_001486,2024-10-24 15:20:26.201074,500000,CARREFOUR MAROC,MA,Kenitra,14000,CIH BANK,MA,Kenitra,14000,10,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003678,2025-08-15 15:20:26.219603,500000,METRO MAROC,MA,Tétouan,93000,CIH BANK,MA,Agadir,80200,454,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000282,2023-11-14 15:20:26.190281,2255673,LESIEUR CRISTAL,MA,Oujda,60000,Paris_TRADING_BE,BE,Paris,32018,8096,1,0,0,0,0,0,INDUSTRIEL,0
TXN_006579,2025-02-13 15:20:26.243730,200000,REDAL,MA,Casablanca,20000,BMCI,MA,Tanger,90000,464,0,0,0,0,0,0,SERVICES,0
TXN_004558,2024-11-21 15:20:26.226612,500000,CARREFOUR MAROC,MA,Kenitra,14100,ARAB BANK MAROC,MA,Kenitra,14000,160,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004308,2025-05-10 15:20:26.224612,500000,MARJANE HOLDING,MA,Casablanca,20200,LAFARGE MAROC,MA,Fès,30100,312,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006684,2024-02-18 15:20:26.245050,500000,CARREFOUR MAROC,MA,Marrakech,40000,SOCIETE GENERALE MAROC,MA,Agadir,80200,429,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004865,2025-07-25 15:20:26.229613,1000000,DELTA INDUSTRIE,MA,Fès,30200,CIMAR,MA,Marrakech,40100,241,0,0,0,0,0,0,TEXTILE,0
TXN_003537,2023-11-25 15:20:26.218603,535889,COTEF MAROC,MA,Rabat,10100,BANQUE POPULAIRE,MA,Marrakech,40100,121,0,0,0,0,0,0,TEXTILE,0
TXN_003868,2023-12-27 15:20:26.221105,500000,METRO MAROC,MA,Fès,30000,DELTA INDUSTRIE,MA,Marrakech,40100,167,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007003,2024-03-03 15:20:26.248637,1000000,DELTA INDUSTRIE,MA,Oujda,60000,CREDIT DU MAROC,MA,Oujda,60000,165,0,0,0,0,0,0,TEXTILE,0
TXN_002581,2025-06-11 15:20:26.211351,1000000,SOMITEX,MA,Oujda,60100,BANK AL MAGHRIB,MA,Agadir,80000,398,0,0,0,0,0,0,TEXTILE,0
TXN_001368,2025-07-25 15:20:26.200080,3463058,LAFARGE MAROC,MA,Casablanca,20300,METRO MAROC,MA,Fès,30100,450,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000469,2025-05-02 15:20:26.307130,139656,OCP SA,MA,Fès,30200,CASH WITHDRAWAL,MA,Agadir,80200,334,0,0,0,1,0,0,INDUSTRIEL,1
TXN_008197,2023-10-20 15:20:26.256746,5843173,SAFIEC,MA,Casablanca,20200,New_TRADING_BE,BE,New York,13291,3944,1,0,0,0,1,0,INDUSTRIEL,0
TXN_000597,2025-03-13 15:20:26.192986,2359470,CIMAR,MA,Tanger,90000,CIH BANK,MA,Marrakech,40200,242,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004351,2023-11-08 15:20:26.225612,200000,LYDEC,MA,Kenitra,14100,Madrid_TRADING_BE,BE,Madrid,93606,5385,1,0,0,0,0,0,SERVICES,0
TXN_006346,2024-01-19 15:20:26.242408,500000,METRO MAROC,MA,Marrakech,40200,LESIEUR CRISTAL,MA,Casablanca,20200,339,0,0,0,0,0,0,DISTRIBUTION,0
TXN_008976,2024-10-18 15:20:26.263625,1000000,DELTA INDUSTRIE,MA,Rabat,10000,CIH BANK,MA,Casablanca,20000,199,0,0,0,0,0,0,TEXTILE,0
TXN_006379,2024-08-22 15:20:26.242408,2711816,SONASID,MA,Fès,30200,CARREFOUR MAROC,MA,Casablanca,20400,412,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004758,2024-03-23 15:20:26.228612,1271167,SONASID,MA,Oujda,60100,BMCI,MA,Fès,30000,545,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000646,2025-07-14 15:20:26.192986,200000,ONEE,MA,Agadir,80000,London_TRADING_NL,NL,London,61733,7076,1,0,0,0,0,0,SERVICES,0
TXN_006381,2024-12-13 15:20:26.242408,200000,LYDEC,MA,Agadir,80000,Milan_TRADING_US,US,Milan,27443,8127,1,0,0,0,0,0,SERVICES,0
TXN_007527,2025-07-28 15:20:26.252145,3131661,CIMAR,MA,Casablanca,20400,CREDIT DU MAROC,MA,Rabat,10000,246,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000697,2023-10-13 03:20:26.308129,132972,MANATEX,MA,Casablanca,20000,FAMILY TRANSFER,MA,Fès,30200,452,0,0,0,1,0,0,TEXTILE,1
TXN_006023,2024-11-12 15:20:26.239788,5215796,SAFIEC,MA,Agadir,80200,BMCI,MA,Fès,30200,308,0,0,0,0,1,0,INDUSTRIEL,0
TXN_007954,2024-08-29 15:20:26.255747,6134977,CIMAR,MA,Rabat,10000,MARJANE HOLDING,MA,Agadir,80200,444,0,0,0,0,1,0,INDUSTRIEL,0
TXN_007165,2024-03-30 15:20:26.249635,200000,ORANGE MAROC,MA,Casablanca,20300,ATTIJARIWAFA BANK,MA,Agadir,80200,573,0,0,0,0,0,0,SERVICES,0
TXN_003468,2025-03-10 15:20:26.218603,1000000,STAFIL,MA,Meknès,50100,ORANGE MAROC,MA,Meknès,50100,76,0,0,0,0,0,0,TEXTILE,0
TXN_007797,2024-07-27 15:20:26.253744,7001991,COSUMAR,MA,Oujda,60100,INWI,MA,Rabat,10000,707,0,0,0,0,1,0,INDUSTRIEL,0
TXN_007697,2024-07-26 15:20:26.253744,200000,INWI,MA,Meknès,50100,SOCIETE GENERALE MAROC,MA,Casablanca,20200,728,0,0,0,0,0,0,SERVICES,0
TXN_002990,2024-05-23 15:20:26.214612,200000,MAROC TELECOM,MA,Casablanca,20200,ATTIJARIWAFA BANK,MA,Agadir,80100,682,0,0,0,0,0,0,SERVICES,0
TXN_000407,2025-05-17 15:20:26.306026,196096,ACIMA,MA,Kenitra,14000,UNREGISTERED TRADER,MA,Rabat,52903,802,0,0,0,1,0,1,DISTRIBUTION,1
TXN_004875,2025-08-12 15:20:26.229613,9055624,SAFIEC,MA,Meknès,50000,Madrid_TRADING_GB,GB,Madrid,87018,9286,1,0,0,0,1,0,INDUSTRIEL,0
TXN_002544,2025-07-19 15:20:26.211351,1000000,MANATEX,MA,Rabat,10000,BMCI,MA,Fès,30100,379,0,0,0,0,0,0,TEXTILE,0
TXN_008595,2025-08-16 15:20:26.259747,500000,AUCHAN MAROC,MA,Casablanca,20000,AUCHAN MAROC,MA,Tétouan,93000,1033,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005341,2025-05-09 15:20:26.233934,1000000,MANATEX,MA,Casablanca,20000,CREDIT DU MAROC,MA,Tanger,90100,448,0,0,0,0,0,0,TEXTILE,0
TXN_001567,2025-08-09 15:20:26.201074,500000,MARJANE HOLDING,MA,Tanger,90000,SONASID,MA,Casablanca,20400,567,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000994,2024-08-20 15:20:26.310980,55230,ACIMA,MA,Oujda,60100,SUSPECT COMPANY,IR,Istanbul,23802,2533,1,0,1,1,0,1,DISTRIBUTION,1
TXN_004066,2025-07-29 15:20:26.223203,9618053,LAFARGE MAROC,MA,Rabat,10100,DELTA INDUSTRIE,MA,Casablanca,20300,136,0,0,0,0,1,0,INDUSTRIEL,0
TXN_003988,2024-03-24 15:20:26.222610,944315,SAFIEC,MA,Casablanca,20400,TEXMAROC,MA,Meknès,50000,629,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007031,2024-08-04 15:20:26.248637,1000000,MANATEX,MA,Agadir,80200,SOCIETE GENERALE MAROC,MA,Casablanca,20000,677,0,0,0,0,0,0,TEXTILE,0
TXN_002160,2024-06-27 15:20:26.207848,261967,AUCHAN MAROC,MA,Tanger,90200,SOMITEX,MA,Marrakech,40200,388,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000685,2024-11-23 15:20:26.193991,200000,MAROC TELECOM,MA,Kenitra,14000,SOMITEX,MA,Tétouan,93100,160,0,0,0,0,0,0,SERVICES,0
TXN_007602,2024-12-24 15:20:26.252651,2569015,SAFIEC,MA,Fès,30100,BANQUE POPULAIRE,MA,Tanger,90100,257,0,0,0,0,0,0,INDUSTRIEL,0
TXN_007784,2024-12-21 15:20:26.253744,500000,METRO MAROC,MA,Meknès,50100,ARAB BANK MAROC,MA,Marrakech,40200,575,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003243,2024-08-15 15:20:26.216603,9526668,MANAGEM,MA,Oujda,60100,TEXMAROC,MA,Kenitra,14100,224,0,0,0,0,1,0,INDUSTRIEL,0
TXN_005844,2025-02-25 15:20:26.238761,500000,AUCHAN MAROC,MA,Marrakech,40100,BMCE BANK,MA,Oujda,60000,631,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000219,2025-01-13 15:20:26.304713,18455055,COSUMAR,MA,Agadir,80200,SUSPECT COMPANY,SY,Beirut,48573,8146,1,0,1,1,1,0,INDUSTRIEL,1
TXN_002461,2023-10-28 15:20:26.209847,500000,AUCHAN MAROC,MA,Tanger,90100,BARID AL MAGHRIB,MA,Agadir,80200,193,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004083,2023-10-16 15:20:26.223612,1000000,COTEF MAROC,MA,Rabat,10200,CIH BANK,MA,Meknès,50000,584,0,0,0,0,0,0,TEXTILE,0
